idx	rho	beta	gamma	method	metric	perf
17	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
17	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10061234298778986
17	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
17	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
17	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11595536784782516
17	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
17	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
17	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11917328629888921
17	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
17	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
17	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11669654098942345
17	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
17	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
17	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10338852629856074
17	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
17	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
17	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10056581322595373
17	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
17	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
17	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11946333028288067
17	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
17	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
17	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.123295668927378
17	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
17	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
17	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11884182374667783
17	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
17	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
17	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10330185774943323
17	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
17	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
17	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10778326188464141
17	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
17	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
17	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12677736932869996
17	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.38
17	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
17	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12753579969555573
17	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
17	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
17	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11993613037082093
17	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
17	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
17	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10228321958591707
17	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
17	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
17	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.1041783015391404
17	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
17	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.26
17	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12264098386949804
17	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
17	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.265
17	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12187870419495561
17	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
17	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.27
17	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11392635975594612
17	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
17	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
17	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09725972699230842
18	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
18	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
18	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09767203010545916
18	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
18	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
18	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11074772258485908
18	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
18	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
18	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11345621864496785
18	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
18	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
18	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10981047112247294
18	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
18	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
18	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09778104687373618
18	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
18	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
18	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09663876684485166
18	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
18	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
18	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11191431121874869
18	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
18	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
18	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11528720807206977
18	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
18	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
18	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11121164443897744
18	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
18	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
18	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09870646662130163
18	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
18	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
18	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09633633036106333
18	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
18	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
18	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1148842161940114
18	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
18	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
18	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11848091973740563
18	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
18	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
18	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11433926134216263
18	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
18	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
18	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09956241357018515
18	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
18	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
18	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10157694326595475
18	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
18	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
18	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12382442165729299
18	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
18	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
18	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12484436959006735
18	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
18	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
18	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11935892463748164
18	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
18	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
18	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10149652491912264
18	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
18	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
18	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09975077260306547
18	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
18	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
18	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12187409460064591
18	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
18	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.26
18	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12227996598055418
18	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
18	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.255
18	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11380396810237968
18	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
18	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
18	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09563349756543818
19	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
19	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
19	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10284250893612831
19	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
19	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
19	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11678400067144162
19	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
19	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
19	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12169784903750312
19	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
19	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
19	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11983407382474613
19	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
19	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
19	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10900417849134446
19	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
19	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
19	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10141524895694064
19	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
19	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
19	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11750255810498607
19	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
19	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
19	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12331188425554514
19	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
19	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
19	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.12147134310219042
19	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
19	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
19	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.11004684763536843
19	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
19	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
19	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10111262357882833
19	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
19	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
19	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.12112860621566848
19	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.38
19	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
19	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12649423491923184
19	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
19	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
19	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.12395894186887235
19	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
19	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
19	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.1102899247231672
19	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
19	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
19	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10825630611413521
19	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
19	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
19	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1305032495912132
19	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.39
19	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
19	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.13269658786538302
19	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.39
19	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
19	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.12667307526087915
19	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.35
19	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.235
19	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10961340655101386
19	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
19	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
19	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.10380845371202813
19	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.37
19	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
19	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1239750425863469
19	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.36
19	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
19	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12580018652593666
19	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
19	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
19	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11900476331326051
19	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
19	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
19	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10249618766205795
20	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
20	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
20	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09659475782225485
20	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
20	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
20	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11089764350574656
20	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
20	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
20	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1154470610101652
20	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
20	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
20	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11204917668608237
20	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
20	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
20	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09795266395845725
20	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
20	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
20	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09554789848909878
20	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
20	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
20	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11193420404237114
20	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
20	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
20	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11706498390082415
20	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
20	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
20	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.113530526867235
20	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
20	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
20	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0990485705646627
20	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
20	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
20	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09492592619755721
20	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
20	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
20	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11399307001103114
20	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
20	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
20	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.119621087169019
20	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
20	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
20	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11642568031177737
20	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
20	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
20	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09906793655153669
20	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
20	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
20	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09965537549304829
20	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
20	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
20	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1192413733222137
20	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
20	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
20	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12418414054823186
20	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
20	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
20	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11993420746154262
20	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
20	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
20	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10091810283286845
20	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
20	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
20	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09210276092561544
20	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
20	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
20	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11609887893991488
20	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
20	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
20	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12211260573654573
20	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
20	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
20	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11685276212532392
20	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
20	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
20	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09734579230850293
21	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
21	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
21	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09929537046457114
21	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
21	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
