id	name	uKIN	RWR
ENSP00000361298	KIF2C	2.093369527442186e-06	2.2776237578508746e-05
ENSP00000361302	POMT1	4.893953692718536e-06	1.7566775164806302e-06
ENSP00000361306	ATG4A	2.266152466341796e-06	5.189399538703403e-07
ENSP00000361310	POLH	6.879824425283209e-06	9.346989620910394e-05
ENSP00000361331	ERI3	1.0680233356281834e-06	1.838110038762062e-07
ENSP00000361359	CD40	3.2357336279464957e-06	2.006779174875722e-05
ENSP00000361363	DMAP1	1.1987763919472536e-05	0.00018784475855624576
ENSP00000361366	SFTPD	6.020809031362119e-06	6.023048262186513e-06
ENSP00000361400	SFTPA2	9.244970966381868e-06	1.561274284113696e-05
ENSP00000361405	MMP9	2.0008814308201104e-06	2.4037194468558048e-05
ENSP00000361418	IPO13	3.0411286662097372e-06	3.094963226779959e-06
ENSP00000361423	ABL1	2.2040818535218764e-05	0.0016723287165597046
ENSP00000361433	EXOSC2	2.6822846931674597e-06	7.674340040382348e-06
ENSP00000361446	POLR3A	5.078775436862947e-06	5.705995384427636e-05
ENSP00000361458	TSC22D3	1.3930903174365756e-05	4.792430162290379e-05
ENSP00000361465		3.250570913624486e-06	5.4694863721726765e-05
ENSP00000361467	DLG5	4.129105205756262e-06	5.18232054778874e-07
ENSP00000361471	ASS1	6.830939671095624e-06	2.850399111633495e-05
ENSP00000361473	KDM4A	3.844734457334232e-06	2.689802556235996e-05
ENSP00000361475	NCS1	6.589892180765581e-06	6.554657796447816e-06
ENSP00000361499	YIPF3	1.5296582227385013e-07	5.941303509615197e-09
ENSP00000361502		2.5391902809157244e-06	4.157156693972995e-07
ENSP00000361512	PRPS1	1.708884772138608e-06	8.77996137293718e-07
ENSP00000361524	C9orf78	1.4330017868583e-06	2.2015656432122008e-07
ENSP00000361540	CDC20	2.4223827897948058e-06	0.0002986962354744286
ENSP00000361544	NUP62CL	6.005582520349476e-06	5.303522244357877e-06
ENSP00000361548	MPL	9.145272404337265e-05	0.0009856910904144835
ENSP00000361554	TIE1	3.678219165945859e-06	1.0494730652678923e-06
ENSP00000361557	RBM41	1.5474680299872772e-06	6.543921056474399e-08
ENSP00000361562	CTSA	2.0922287557209714e-06	2.299905169438232e-05
ENSP00000361580	ZNF691	5.38493429746731e-06	2.086778088536165e-06
ENSP00000361596	NEURL2	1.9827475110337574e-06	6.5334451606317954e-06
ENSP00000361603	C1orf50	2.2886642218203577e-06	3.898572569280932e-07
ENSP00000361616	COMTD1	1.878722254287513e-06	1.66512371382621e-07
ENSP00000361625	DOLPP1	3.742094416131787e-06	6.666063160438982e-06
ENSP00000361626	YBX1	3.0717834786293463e-06	6.921489719652006e-05
ENSP00000361634	SH3GLB2	3.6501109480184034e-06	3.254185658893901e-06
ENSP00000361635	VDAC2	2.8062901119193725e-06	3.6197981617897753e-06
ENSP00000361636	TNNC2	1.0283772318631141e-05	2.7460812348973294e-05
ENSP00000361642	PPCS	2.3353560328592254e-06	1.2817530664304259e-06
ENSP00000361658	NUP188	2.706697106978493e-06	2.013942188963988e-05
ENSP00000361662	GUCA2B	1.2435219406516184e-06	5.318056710689251e-08
ENSP00000361663	IL1RAPL2	0.00010953563821910718	4.777784885142294e-05
ENSP00000361664	HIVEP3	1.7633101091882296e-06	8.524213570537256e-06
ENSP00000361667	DOLK	1.1081896262833722e-06	3.544771284927977e-07
ENSP00000361668	EDN2	2.068142853177571e-06	1.3236734850448182e-05
ENSP00000361672		7.775472649048048e-06	3.851410892315457e-05
ENSP00000361700		8.12848347141978e-06	3.587522032349525e-06
ENSP00000361704		5.21994010476742e-06	3.63860903066814e-05
ENSP00000361705	DNTTIP1	1.867143658645242e-06	7.893181901852807e-06
ENSP00000361708	TCEAL1	1.388549609655715e-06	4.490713981954597e-07
ENSP00000361712	TCEAL4	6.909958865611482e-07	1.1324865073720484e-07
ENSP00000361716	RAB40A	2.0446406626319994e-06	2.94189861212184e-06
ENSP00000361721	CITED4	2.625355426304705e-06	3.175619384998763e-06
ENSP00000361725	ENDOG	7.982654820420373e-06	1.562245432909495e-05
ENSP00000361728	BEX3	4.15059792075462e-06	6.5550250708589494e-06
ENSP00000361731	TBC1D13	1.0355022591924843e-06	3.3624695449671267e-08
ENSP00000361745	TCEAL9	3.7027792438736956e-06	9.243850340063733e-07
ENSP00000361777	SET	0.00014711936742173025	0.001498681831961913
ENSP00000361784	ZNF684	5.38493429746731e-06	2.086778088536165e-06
ENSP00000361791	ZFP69	5.38493429746731e-06	2.086778088536165e-06
ENSP00000361800	DYNC2I2	2.7673242453247896e-06	9.50031494752057e-06
ENSP00000361803	SMAP2	2.6538763061446067e-06	9.019162275605534e-07
ENSP00000361813	BEX1	2.476325642251252e-06	1.1095378649834527e-06
ENSP00000361818	SDC4	3.217974766230552e-05	0.0016745978019455485
ENSP00000361824	SPTAN1	2.1761334512688048e-06	3.009670905088193e-05
ENSP00000361834	COL9A2	8.712597249734107e-06	3.481348946905177e-05
ENSP00000361842	MATN4	4.199543231149836e-06	1.1670678177140126e-06
ENSP00000361845	ZMPSTE24	4.969435058496227e-06	1.0000850508863543e-05
ENSP00000361850	PLAU	2.0168815867086214e-06	1.9977001891119557e-05
ENSP00000361855	SEMG2	1.9798889008835558e-05	1.962116270743429e-05
ENSP00000361867	SEMG1	7.476103476252012e-06	1.9505828896660457e-05
ENSP00000361883	CAP1	2.9558450493350655e-06	4.9712404906024e-05
ENSP00000361892	STK4	1.6240814338228943e-05	7.059667098684727e-05
ENSP00000361894	GNMT	2.6223611865133165e-06	1.076462171583913e-06
ENSP00000361895	MFSD2A	1.4059454886369762e-06	1.429131468161935e-07
ENSP00000361900	TOMM34	2.972184634019293e-06	1.5607859717727935e-06
ENSP00000361914	OXCT2	4.767377808651941e-06	4.696349265646287e-06
ENSP00000361915	BMP8B	2.1984560935046843e-05	2.3347163445314742e-05
ENSP00000361918	PPIE	2.951552992043773e-06	2.6139833456462176e-05
ENSP00000361923	CHCHD1	1.9315120371378152e-06	7.224752017968633e-07
ENSP00000361926	CNPY3	1.9923578915121293e-06	1.176685796230657e-06
ENSP00000361927	HNRNPH2	3.289098598197824e-06	2.4915663475499453e-05
ENSP00000361930	YWHAB	2.7120445455261076e-06	7.183572346924974e-05
ENSP00000361943	HEYL	1.0822714082825115e-05	4.332254651663508e-05
ENSP00000361949	PABPC4	3.078012925921967e-06	3.877096543634548e-06
ENSP00000361965	ADA	9.417884779542395e-06	2.441841281095315e-05
ENSP00000361967	TBCC	2.1988919197770132e-06	1.364932572831787e-06
ENSP00000361982	TRUB2	8.929657109860315e-07	1.1609272132977281e-07
ENSP00000361990	UBR2	2.2632340287899077e-06	0.00014477968869744902
ENSP00000361993	TIMM8A	5.754400255911252e-06	8.420174907127683e-06
ENSP00000361998	TAF7L	3.0269458803754573e-06	2.3754354110571313e-05
ENSP00000362010	ANXA7	2.323839694113353e-06	2.3744364784786736e-06
ENSP00000362014	DNM1	2.4018131262903853e-06	3.303945781817012e-05
ENSP00000362018	CENPI	1.7250549550809725e-06	1.8647546000234462e-05
ENSP00000362036	MRPS16	1.917096336591945e-06	7.24172982313453e-07
ENSP00000362041	DNAJC9	2.6223351004431703e-05	1.3593350319469578e-05
ENSP00000362057	NOX1	2.3508848495027473e-06	2.5952571028593573e-06
ENSP00000362060	NDUFS5	4.3375196440689545e-06	4.751031901117939e-06
ENSP00000362063	CSTF2	3.1825624563052952e-06	2.4462345935713896e-05
ENSP00000362068	TAF8	2.624997399612799e-06	1.4594448044826664e-05
ENSP00000362071	JPH2	1.3620178441210772e-06	3.4270132816532534e-07
ENSP00000362080	SYTL4	1.522847905682128e-06	4.079210154473433e-07
ENSP00000362082	CCND3	4.990778644977987e-05	0.0019417438949107858
ENSP00000362092	RRAGC	1.4479374236404471e-05	0.00015154895121453175
ENSP00000362095	SRPX2	2.01347240158172e-06	4.4711782222571293e-07
ENSP00000362105	UTP11	2.6465232137711915e-06	4.1430799790580655e-06
ENSP00000362108	LCN2	2.1277071047319423e-06	1.3952561101345923e-05
ENSP00000362109	FRS3	7.641182581912666e-06	7.352280706574172e-05
ENSP00000362110	SF3A3	3.4510386925017635e-06	4.0709425276000565e-05
ENSP00000362115	INPP5B	2.2978279976194166e-06	1.1118735251667134e-05
ENSP00000362121	IFT52	2.63603768791775e-06	1.1467686447353055e-05
ENSP00000362123	PLA2G12B	3.59345096110259e-06	3.4424323599409723e-06
ENSP00000362127	MTF1	2.2125812992281774e-06	1.0294476793136304e-06
ENSP00000362131	RPA4	3.844203734646023e-06	1.759321791865741e-05
ENSP00000362133	C1orf122	7.775261309832622e-07	6.329762823705645e-08
ENSP00000362135	YRDC	2.4387263348224796e-06	5.287371267788495e-07
ENSP00000362139	EPHA10	8.663118522377962e-06	3.593952702840769e-05
ENSP00000362144	MCU	2.4423087451356665e-06	1.0863986135768568e-06
ENSP00000362146	CDCA8	1.9016313223206067e-06	1.9376280834606108e-05
ENSP00000362151		7.276913279221901e-06	3.830374304995118e-06
ENSP00000362153	GNL2	3.592264316756643e-06	4.8081694598529506e-06
ENSP00000362159	SLC25A25	3.4370829447900484e-06	4.3466996906876524e-06
ENSP00000362166	MEAF6	1.6259376228095107e-05	0.00025534598287611364
ENSP00000362170	NAIF1	2.047321119638391e-06	3.8889493843630964e-07
ENSP00000362179	ZC3H12A	1.994526231839325e-06	4.218094400236055e-07
ENSP00000362181	NCR2	1.2843765923138439e-06	3.616217705983563e-07
ENSP00000362183	GRIK3	1.5291814987349145e-06	9.734954992679734e-07
ENSP00000362187	FAM102A	1.2759386936807803e-06	2.760760101643349e-07
ENSP00000362195	CSF3R	0.00010985076031459626	0.0011875401677284775
ENSP00000362205	TREM2	3.463611015801299e-06	1.5770647387053677e-05
ENSP00000362207	CHST3	3.810449809665437e-05	8.447525081121376e-05
ENSP00000362208	MRPS15	1.928508363761605e-06	7.345213209239657e-07
ENSP00000362217	DACH2	4.997706263226071e-06	1.0010532691262926e-06
ENSP00000362222	STK40	5.023324843632355e-05	0.00017785085388405487
ENSP00000362260	ZNF711	3.5369473334121997e-06	2.001864681629568e-06
ENSP00000362268	APOOL	1.7404384121551331e-06	8.116089042757598e-06
ENSP00000362271		2.969176388892301e-06	4.747452178021411e-06
ENSP00000362273	ADPRS	6.127021318426593e-07	4.215574065293924e-08
ENSP00000362282		3.3131864967719206e-06	6.163419113653212e-06
ENSP00000362287	AGO3	3.300835554101227e-06	9.261872882495116e-05
ENSP00000362294	PTPRT	0.001471666160888412	0.0014696803562823596
ENSP00000362298	SGPL1	2.003066125376693e-06	2.0033862280262387e-06
ENSP00000362299	ENG	1.0686174280329145e-05	4.727609643625731e-05
ENSP00000362300	AGO1	2.95651847828559e-06	9.012492887251644e-05
ENSP00000362304	ADAMTS14	5.28574640061799e-06	1.8369998371879793e-05
ENSP00000362306	AGO4	3.2898945536499573e-06	9.235558586731528e-05
ENSP00000362308	SH3BGRL	7.306210983799084e-06	9.03995192100824e-06
ENSP00000362314	EIF4EBP2	5.3935128017585174e-06	7.559859699360541e-06
ENSP00000362329	PPA1	3.1768181002668847e-06	3.464466477218812e-06
ENSP00000362332	TFAP2E	2.57621935798349e-06	3.862035480206011e-06
ENSP00000362334	PSMB2	2.0858821689515766e-06	3.912737887884713e-05
ENSP00000362339	SAR1A	2.470983096406011e-06	1.3537542065242639e-05
ENSP00000362344	FPGS	4.307435693370855e-06	2.328681789244292e-06
ENSP00000362352	MACROH2A2	2.168410672241839e-06	1.5839986077424959e-06
ENSP00000362353	GLP1R	2.1917286448325536e-06	1.4881653156429967e-05
ENSP00000362354	LPIN3	1.7766154549848092e-06	1.6964719952815666e-06
ENSP00000362361	CDK9	1.1178308030649787e-05	0.000811695636170744
ENSP00000362399	STXBP1	1.414327527250447e-06	8.096715418431771e-06
ENSP00000362403	TACR2	2.063762797841222e-06	1.321160382513277e-05
ENSP00000362409	NIBAN2	1.4059454886369762e-06	1.429131468161935e-07
ENSP00000362410	MAFB	6.0682567763817846e-05	0.001731579657143677
ENSP00000362413	PGK1	6.321408869311602e-06	2.719156106472876e-05
ENSP00000362424	TRAF3IP1	2.6847571423314777e-06	4.620063916549317e-06
ENSP00000362441	ATRX	0.00014301053360403517	0.0013447866299510208
ENSP00000362442	ARHGAP40	5.2908278731077934e-06	9.642462655094803e-06
ENSP00000362444	DLGAP3	2.4735817619956543e-06	2.465457402861732e-06
ENSP00000362446	ZNF79	5.38493429746731e-06	2.086778088536165e-06
ENSP00000362456	PBDC1	5.435830808147575e-06	2.576945100929632e-06
ENSP00000362463	GLO1	3.5116733099401132e-06	2.413492753855269e-06
ENSP00000362469	SLC2A8	2.930455168388133e-06	3.2679148218271414e-05
ENSP00000362480	VPS26A	1.876797002349929e-06	2.622617706672837e-06
ENSP00000362481	UPRT	9.82134722398622e-06	2.8354734666971525e-05
ENSP00000362508	UGT1A4	6.574794991125126e-06	1.906858957886959e-05
ENSP00000362513	UGT1A5	6.64339778780543e-06	1.6697232760916836e-05
ENSP00000362524	ANGPTL2	1.4249727157552084e-06	1.7525760535928932e-07
ENSP00000362525	UGT1A7	6.683438111177882e-06	1.8605819203336394e-05
ENSP00000362532	RPRD1B	2.646957084555726e-06	9.803938281859212e-06
ENSP00000362547	TTI1	4.454953103466728e-06	1.480192214614925e-05
ENSP00000362549	UGT1A8	6.3119708328483195e-06	1.935684041176185e-05
ENSP00000362550	CMTR1	9.338114170202178e-07	1.2842934667877533e-07
ENSP00000362555	RNF19B	1.9542015456073945e-06	1.24392942259174e-05
ENSP00000362563	ZBTB43	1.0387280009540223e-06	5.205832410569583e-08
ENSP00000362566	HPCA	2.4512129857427623e-06	5.261694021350797e-07
ENSP00000362576	YARS1	1.0833385084153729e-05	2.3803599178919587e-05
ENSP00000362578	RNF8	2.7611620888198763e-06	2.6711759063214857e-05
ENSP00000362588	PBX3	6.028259746560199e-05	0.00010995963390127955
ENSP00000362592	RBBP4	3.663383144841399e-06	0.00017781261783853875
ENSP00000362608	PIM1	0.0002031340523861847	0.001695781423579548
ENSP00000362621	PABPC1L2B	4.264503540976054e-06	5.866224568229718e-07
ENSP00000362638	MARCKSL1	1.4273599088850236e-06	4.818842856127928e-07
ENSP00000362639	RABEPK	4.81542052620491e-06	1.4669635425158791e-05
ENSP00000362643	PHKA1	1.1442015217129414e-06	2.4324999641433145e-06
ENSP00000362649	HDAC1	2.2399928397102487e-06	0.00011590965513262827
ENSP00000362650	SCAI	4.773603864660895e-05	7.007835343712518e-05
ENSP00000362656	GOLGA1	4.313366589313258e-06	1.7355796596297744e-05
ENSP00000362674	HDAC8	1.946243125431132e-06	1.9886113041536685e-05
ENSP00000362680	SRC	7.200092460171457e-06	0.0014777343692807564
ENSP00000362687	DDX50	4.166495595581036e-06	1.4506253904321885e-06
ENSP00000362688	EIF3I	3.0760335052917492e-06	1.7392700494842798e-05
ENSP00000362690	NR5A1	2.6106489811486985e-06	8.453210543798887e-06
ENSP00000362702	NEK6	3.0661170530876134e-06	9.165350964263361e-06
ENSP00000362710	COPS7B	2.054792976263627e-06	2.6104987896145746e-05
ENSP00000362711	TXLNA	2.228266773508212e-06	2.233776761806115e-06
ENSP00000362716	GHRH	2.191728644832554e-06	1.4881653156429965e-05
ENSP00000362717	LHX2	1.7831368124389054e-05	4.1676765933161065e-05
ENSP00000362727	DENND1A	4.323974538733632e-06	1.1296586341398968e-05
ENSP00000362728	KPNA6	2.1993712193511205e-06	1.1553917857210882e-06
ENSP00000362730	MTCH1	2.4307597274423115e-06	1.986720708045491e-07
ENSP00000362734	CRB2	2.1120862952148385e-06	6.250776397444756e-07
ENSP00000362744	RPS4X	2.942625298025005e-06	2.3564590959389144e-05
ENSP00000362748	TET1	0.001745704304613448	0.001743638597167816
ENSP00000362751	RABGAP1	1.7412680959428825e-06	1.991161172316709e-07
ENSP00000362768	RBL1	5.269772760026024e-06	9.050078279371416e-05
ENSP00000362773	PIN4	6.280567799681267e-06	2.693219908081385e-06
ENSP00000362776	COL16A1	9.072653010039805e-06	3.306469403334543e-05
ENSP00000362784	OR5C1	1.1248643166365884e-06	2.673040032168225e-08
ENSP00000362792	OR1N2	1.1248643166365884e-06	2.673040032168225e-08
ENSP00000362795	CXCR3	2.2376856314640058e-06	1.7046087951973435e-05
ENSP00000362803	PPIL1	3.3058148402314316e-06	2.390277263226181e-05
ENSP00000362807	PEF1	2.3221284732451652e-06	2.552999275766156e-06
ENSP00000362817	FABP3	1.876048845611698e-06	6.056384242085004e-07
ENSP00000362820	SRSF3	1.538797841368979e-05	0.0016618309349999436
ENSP00000362824	OGT	3.618204068082275e-06	5.455714705077587e-05
ENSP00000362863	REEP3	1.1242088681224873e-06	4.5445634319455545e-07
ENSP00000362870	MATN1	1.741504076445384e-05	1.0572838147401094e-05
ENSP00000362873	NDUFA8	5.240955319145977e-06	2.4819498920420827e-05
ENSP00000362888	ADO	3.5021080500956513e-06	7.04828024615127e-07
ENSP00000362900	SRSF4	3.2437682030210027e-06	2.9560698285920617e-05
ENSP00000362918	YTHDF2	2.1175906403956902e-05	2.0084844377734514e-05
ENSP00000362924	GSN	5.882152322817793e-06	5.51725321382146e-05
ENSP00000362931	SRPK1	6.987659978278876e-06	4.753559658098882e-05
ENSP00000362932	RAB42	2.1242668903038033e-06	2.9529670921936893e-06
ENSP00000362936	TRNAU1AP	3.502181820093638e-06	8.470773865996316e-07
ENSP00000362937	RCC1	2.4505608176328776e-05	0.00017224929826112386
ENSP00000362942	PHACTR4	3.3849747644459935e-06	7.019967784415107e-07
ENSP00000362946	RAB14	2.2533201334342875e-06	3.285852011113498e-05
ENSP00000362948	MED18	9.464993359861083e-06	6.819008772997285e-05
ENSP00000362962	CNTRL	2.9608420390089464e-05	0.0016799230652910628
ENSP00000362965	PTAFR	1.5588015460200977e-06	2.638319211305347e-05
ENSP00000362978	EYA3	2.7406891584174475e-05	0.0002091543812498023
ENSP00000362981	TGIF2	5.8653427067328174e-06	1.0268547739527497e-05
ENSP00000362994	TRAF1	5.964866295080829e-06	6.191789597672876e-05
ENSP00000363017	RPA2	5.909397760881184e-06	0.0002651995774864991
ENSP00000363018	RPL10A	2.933594197286666e-06	2.250465999102608e-05
ENSP00000363019	UBE2D1	1.722717182114366e-06	2.7607749309925436e-05
ENSP00000363023	DLGAP4	2.5339531769950754e-06	2.534456916627535e-06
ENSP00000363041	CISD1	2.9250785159536586e-06	1.1337645285450586e-06
ENSP00000363043	AAR2	2.5033240712315843e-06	5.38752046370877e-07
ENSP00000363046	IPMK	1.767268807451162e-06	6.1842191906864325e-06
ENSP00000363054	STX12	2.9939398236911196e-06	1.6255854809341423e-05
ENSP00000363055	ZWINT	3.357143921122488e-06	0.00010830189920754544
ENSP00000363071	DES	9.391028130560893e-06	2.7502270149850168e-05
ENSP00000363079	MBL2	2.2248254374264588e-06	7.190109523588229e-07
ENSP00000363081	DKK1	7.492310319710831e-06	1.2414915084645467e-05
ENSP00000363089	TLR4	2.2586334514465572e-06	2.5805271742187903e-05
ENSP00000363092	PRKG1	1.8304168325632813e-05	0.0003236408794705893
ENSP00000363103	SCAND1	6.309696219764237e-06	2.4909526561888766e-06
ENSP00000363117	FGR	3.326269620076332e-06	4.772614116859857e-05
ENSP00000363124	PHF20	2.7929053803307435e-06	2.539867435914172e-05
ENSP00000363128		1.0129250216936078e-05	9.323562118167596e-06
ENSP00000363134		1.4934195370929496e-06	1.7142934404382472e-06
ENSP00000363135	ILRUN	1.0114695219765077e-06	9.332225605611457e-08
ENSP00000363136	GPR3	8.714424259670201e-07	1.4772542668391706e-08
ENSP00000363149	SPDEF	6.51647553879326e-06	5.684519539398986e-06
ENSP00000363157	TNFSF15	2.071762906194717e-06	6.667225205890427e-07
ENSP00000363162	ATP6V1G1	2.174391818697013e-06	4.966831116414375e-06
ENSP00000363191	ROMO1	2.298536052342353e-06	8.488180221300289e-08
ENSP00000363193	MED12	5.4988843907853154e-05	0.00183680337589868
ENSP00000363205	NFS1	4.527894216940826e-06	3.008019611347113e-06
ENSP00000363211		1.488469424748888e-05	3.4332393159089604e-05
ENSP00000363216	OGDHL	1.1769884001459933e-05	5.0791069535219124e-05
ENSP00000363228	RBM12	2.3105291841482326e-05	1.95592393932241e-05
ENSP00000363229	SLC18A3	2.48759659303859e-06	3.1218751528441764e-05
ENSP00000363232		2.6786541781936392e-06	1.1363185382070422e-05
ENSP00000363250	GPN2	1.9879118883198528e-06	3.4403013681134296e-07
ENSP00000363255	RGS3	2.8796389531237613e-06	4.897547155935611e-06
ENSP00000363259	C10orf71	4.085551846319454e-06	2.5989349117904235e-06
ENSP00000363260	PIGV	5.773243238235588e-07	4.7393320018095915e-08
ENSP00000363286	POLE3	3.973778756350027e-06	8.56162287232669e-05
ENSP00000363313	PRPF4	3.3090310610208716e-06	2.3170031713283455e-05
ENSP00000363314	LIN28A	9.531882552742598e-06	6.219841315711044e-05
ENSP00000363318	IL2RG	3.844436272033096e-06	6.249506380183571e-05
ENSP00000363322	CDC26	1.8150320459982852e-06	1.6792996029228328e-05
ENSP00000363329	SLC31A1	9.12986865099327e-07	6.08851170956051e-08
ENSP00000363330	CD52	1.329599925712127e-06	4.010509337347949e-07
ENSP00000363339	UBXN11	2.772272403160616e-06	2.6838802726884238e-06
ENSP00000363349	SNX30	1.1499398605038128e-06	7.813926763181511e-08
ENSP00000363360	INIP	2.1524658827207186e-06	3.0572014780418353e-07
ENSP00000363371	CNKSR1	4.266748588619418e-06	4.781666964384359e-05
ENSP00000363377	FOXO4	6.984099799545831e-05	0.001601364407828619
ENSP00000363384	ZNF593	2.3706678485563146e-06	3.070520549499913e-06
ENSP00000363390	TRIM63	1.9745916616383344e-06	1.2744750623405004e-05
ENSP00000363391	SPAG4	3.1883536746591854e-05	7.1250052828500415e-06
ENSP00000363394	SLC30A2	4.4221925291582863e-07	2.464637140614421e-08
ENSP00000363397	UGCG	2.375286531937357e-06	1.6274779329661193e-05
ENSP00000363398	EXTL1	1.4131224672611318e-07	6.596486018634572e-09
ENSP00000363400	PAFAH2	1.4283935668424193e-05	5.608932561688818e-05
ENSP00000363411	GNG10	2.2299524857043335e-06	5.995207204906218e-05
ENSP00000363431	NPY4R	2.1922017362424817e-06	1.4870202340011923e-05
ENSP00000363435	ITPR3	1.7694521470978487e-06	2.6726632489578796e-05
ENSP00000363452	MAN1C1	9.237159114549308e-06	4.538943755334962e-05
