id	prior	degree	curv_mean	curv_std
P61580	False	1.0	-117.0	0.0
P61586	True	294.0	-474.81972789115645	358.4406299361745
P61587	False	20.0	-306.75	408.6856830132418
P61599	False	14.0	-107.42857142857143	106.31604789878303
P61601	False	44.0	-169.4090909090909	172.69591222485133
P61604	False	230.0	-434.4391304347826	307.6954497114914
P61619	False	119.0	-476.5798319327731	479.0401028071144
P61626	False	70.0	-545.3285714285714	611.0735452914829
P61758	False	131.0	-314.1679389312977	306.07553208072693
P61764	False	126.0	-357.6825396825397	424.37961537885576
P61769	True	73.0	-188.54794520547946	215.24939604044846
P61803	False	35.0	-422.0857142857143	566.4057794009304
P61812	False	24.0	-236.875	538.6368065542866
P61916	False	29.0	-230.86206896551724	260.65986875989614
P61923	False	58.0	-568.1724137931035	741.8614783314367
P61925	False	14.0	-392.35714285714283	465.0870282834719
P61927	False	54.0	-588.0	596.7400637662128
P61952	False	12.0	-198.0	189.46723551404168
P61956	False	537.0	-662.1638733705773	207.7705168464912
P61960	False	90.0	-273.3888888888889	289.08482778299
P61962	False	186.0	-494.31720430107526	461.7239684458078
P61964	False	280.0	-516.625	411.28466690619877
P61966	False	32.0	-460.21875	586.4667901070252
P61968	False	145.0	-315.0689655172414	277.8446764098147
P61970	False	86.0	-307.1279069767442	424.4814564802793
P61978	False	487.0	-666.9301848049281	310.9509215594186
P61981	False	863.0	-940.7624565469293	233.66677183349591
P62068	False	44.0	-268.8636363636364	314.23981801029043
P62070	False	59.0	-455.8135593220339	590.4655007811675
P62072	False	31.0	-190.4516129032258	206.31354758414042
P62079	False	100.0	-203.98	340.11233379576225
P62081	False	292.0	-466.22945205479454	420.93087329332417
P62136	False	629.0	-757.4372019077902	283.92078534708776
P62140	False	353.0	-538.0878186968838	346.61860843003336
P62166	False	56.0	-232.64285714285714	386.6312579084065
P62191	False	222.0	-493.4864864864865	475.23269530015483
P62195	False	323.0	-545.1764705882352	414.6711365897923
P62241	False	413.0	-503.26150121065376	328.7044189775572
P62244	False	303.0	-458.66996699669966	396.89247114612056
P62249	False	309.0	-469.70873786407765	431.28983109112846
P62253	False	37.0	-475.56756756756755	607.8199209020996
P62256	False	105.0	-304.6	359.1276096320081
P62258	True	644.0	-772.2173913043479	278.858881376203
P62263	False	363.0	-494.7603305785124	364.3375442358852
P62266	False	244.0	-424.3196721311475	432.61739175141145
P62269	False	278.0	-478.5647482014389	449.5008436005415
P62273	False	127.0	-447.4173228346457	502.8784772184286
P62277	False	291.0	-440.9931271477663	411.0369168721974
P62280	False	286.0	-454.0979020979021	426.6806967611797
P62304	False	213.0	-466.4037558685446	434.2239706643433
P62306	False	203.0	-439.6256157635468	419.05520961257434
P62308	False	132.0	-319.5984848484849	320.53640789399117
P62310	False	85.0	-359.7529411764706	426.3484050531319
P62312	False	59.0	-317.03389830508473	453.9653897843881
P62314	False	233.0	-531.9785407725321	431.91157541973985
P62316	False	216.0	-524.5601851851852	438.0505806326004
P62318	False	200.0	-571.375	490.5563213077577
P62324	True	27.0	-317.3333333333333	349.43743147882503
P62328	False	55.0	-359.8727272727273	423.7277451188098
P62330	False	205.0	-420.22439024390246	347.58517242259177
P62333	False	204.0	-499.3872549019608	483.314923957367
P62341	False	14.0	-237.64285714285714	480.2408037556125
P62380	False	41.0	-529.8536585365854	720.1139327531107
P62424	False	321.0	-457.9190031152648	374.94568617708734
P62487	False	130.0	-291.0923076923077	359.1495391606259
P62491	False	244.0	-457.83196721311475	399.5960465939411
P62495	False	88.0	-473.17045454545456	529.2808418803874
P62508	False	79.0	-258.1518987341772	391.66877922930894
P62633	True	187.0	-391.59893048128345	364.93938343476145
P62699	False	48.0	-345.1666666666667	510.3674057861541
P62701	False	347.0	-483.2680115273775	395.60314027612844
P62714	False	211.0	-402.1469194312796	367.9280557990442
P62736	False	177.0	-402.1073446327684	302.6070054981623
P62745	False	52.0	-336.75	474.2005772877127
P62750	False	322.0	-458.51552795031057	381.46042679719596
P62753	False	524.0	-558.4141221374045	309.58217081671245
P62760	False	24.0	-150.0	178.43299395945058
P62805	True	1741.0	-1677.020103388857	147.56798936616406
P62807	False	349.0	-512.0659025787966	302.96827396029045
P62820	False	229.0	-478.6375545851528	410.514997236965
P62826	False	372.0	-587.489247311828	361.96466201971475
P62829	False	339.0	-492.2772861356932	396.3878420719882
P62834	False	113.0	-426.7433628318584	523.0004108149296
P62837	False	312.0	-452.7564102564103	275.67990244621524
P62841	False	220.0	-453.2409090909091	447.6438328109961
P62847	False	241.0	-436.9253112033195	447.5638003876478
P62851	False	246.0	-447.3821138211382	449.9780305445673
P62854	False	229.0	-427.09170305676855	439.5071727620912
P62857	False	180.0	-455.90555555555557	442.53888337915475
P62861	False	107.0	-510.8411214953271	540.5881558052055
P62873	False	187.0	-516.6417112299465	487.55906810476756
P62875	False	84.0	-391.9047619047619	507.71808870314237
P62877	False	413.0	-552.5520581113801	233.08760332772312
P62879	False	246.0	-495.0853658536585	391.22567046782126
P62888	False	309.0	-446.9190938511327	359.6294703076237
P62891	False	61.0	-446.4754098360656	534.2422121085178
P62899	False	262.0	-457.5763358778626	442.05635876605766
P62906	False	300.0	-471.6333333333333	425.33950230636026
P62910	False	200.0	-462.955	436.07839085994624
P62913	False	323.0	-468.22910216718265	380.10069159038784
P62917	False	316.0	-464.873417721519	401.16948080749756
P62937	False	271.0	-562.7232472324723	421.61486353021655
P62942	False	151.0	-322.3046357615894	332.21729491119567
P62945	False	13.0	-679.3846153846154	660.3604538387219
P62952	False	22.0	-486.77272727272725	716.1021976212728
P62955	False	1.0	-89.0	0.0
P62979	False	444.0	-617.1846846846847	339.38356564557745
P62987	False	376.0	-538.6303191489362	293.1220500208212
P62993	False	1076.0	-1129.2583643122678	168.89387072237037
P62995	False	178.0	-518.9662921348314	446.3441623045275
P63000	True	408.0	-560.0196078431372	305.276256451083
P63010	False	216.0	-544.9444444444445	488.8611639865873
P63027	False	109.0	-285.0366972477064	208.21155995569404
P63092	True	148.0	-461.3716216216216	476.3443320836106
P63096	False	132.0	-302.7348484848485	340.36528639025823
P63098	False	50.0	-255.88	425.80937706912937
P63104	False	887.0	-948.7158962795942	209.57401473072053
P63120	False	1.0	-220.0	0.0
P63146	False	93.0	-289.61290322580646	275.01073418964626
P63151	False	163.0	-478.87116564417175	510.9612275307644
P63162	False	144.0	-353.50694444444446	393.4473174625052
P63165	False	279.0	-468.3620071684588	349.81464850067204
P63167	False	323.0	-513.0061919504644	312.2875549706128
P63172	False	219.0	-371.2283105022831	275.8784440851518
P63173	False	205.0	-457.1560975609756	476.91577721897676
P63208	False	329.0	-541.1155015197569	365.06755676984426
P63211	False	18.0	-164.11111111111111	218.7850007272205
P63215	False	22.0	-172.6818181818182	254.94337809219104
P63218	False	61.0	-231.36065573770492	179.1389270185029
P63220	False	154.0	-408.6233766233766	428.61856135945067
P63241	False	115.0	-583.0956521739131	561.3286098551953
P63244	False	419.0	-572.6229116945108	326.30956069881745
P63252	False	43.0	-156.30232558139534	129.90113143494958
P63261	False	256.0	-516.97265625	354.8850100329251
P63267	False	27.0	-471.6296296296296	450.0742447516317
P63272	False	37.0	-490.4594594594595	672.1596333318365
P63279	False	614.0	-725.771986970684	229.55146066076708
P63302	False	6.0	-682.3333333333334	407.9332734106836
P63313	False	25.0	-310.32	233.40346526990555
P63316	False	15.0	-157.13333333333333	263.86053555282234
P67775	False	382.0	-563.6858638743455	343.12582333287924
P67809	False	539.0	-646.8923933209647	272.91932302589703
P67812	False	37.0	-566.7027027027027	576.5033398025602
P67870	False	387.0	-581.953488372093	334.82110292405923
P67936	True	142.0	-462.00704225352115	416.3757021039045
P68032	False	626.0	-718.814696485623	188.18287153363852
P68036	False	198.0	-463.97474747474746	417.29842332530416
P68104	False	551.0	-675.7676950998185	259.1098900951894
P68106	False	32.0	-177.125	137.09160942596012
P68133	False	250.0	-446.82	290.36913678970774
P68363	False	287.0	-541.3066202090592	349.21354656713794
P68366	False	349.0	-574.487106017192	349.7162386013575
P68371	False	274.0	-582.7737226277372	360.072529042155
P68400	False	660.0	-776.5621212121212	251.48923241312517
P68402	True	70.0	-313.45714285714286	311.81623185616814
P68431	False	818.0	-872.5085574572128	165.02236804781884
P68543	False	22.0	-332.0	483.6116022369416
P68871	False	85.0	-358.1764705882353	435.42347680419016
P69849	False	12.0	-313.25	295.3701420816487
P69891	False	15.0	-558.6	631.1988381907348
P69892	False	19.0	-365.2105263157895	609.5087391064146
P69905	False	92.0	-383.4782608695652	439.9659442912666
P78310	False	33.0	-414.1515151515151	412.93840770544756
P78312	False	34.0	-388.1470588235294	605.0436606682852
P78314	False	49.0	-325.83673469387753	352.15229468308485
P78316	False	62.0	-713.8709677419355	695.3443909749714
P78317	False	1351.0	-1401.2694300518135	125.4229968850993
P78318	False	140.0	-342.8857142857143	285.51329930781276
P78324	True	79.0	-348.9367088607595	272.58952039127087
P78325	False	17.0	-159.64705882352942	259.71815972578713
P78329	False	46.0	-202.41304347826087	197.4393221139705
P78330	False	23.0	-277.9130434782609	438.51646273627773
P78332	False	51.0	-643.1764705882352	706.0471212926108
P78333	True	6.0	-556.8333333333334	983.2128315996604
P78334	False	45.0	-126.24444444444444	243.10383291969484
P78337	False	112.0	-284.9642857142857	369.2273769201668
P78344	False	94.0	-609.8191489361702	566.8201891846838
P78345	False	64.0	-449.25	594.409896451935
P78346	False	62.0	-576.483870967742	669.3674853061027
P78347	False	221.0	-575.868778280543	468.5421946961923
P78348	False	15.0	-159.13333333333333	162.52994254051225
P78352	False	168.0	-317.11309523809524	337.0672609434848
P78356	False	53.0	-287.9811320754717	302.82746134080156
P78357	False	38.0	-395.86842105263156	434.2959317921262
P78358	False	83.0	-184.02409638554218	130.56208197899383
P78362	False	503.0	-615.1630218687873	268.1883652748581
P78363	False	3.0	-98.0	78.39642849007855
P78364	False	43.0	-320.1860465116279	390.1500758243746
P78367	False	7.0	-314.42857142857144	158.97606032073523
P78368	False	40.0	-398.2	626.6876095791267
P78369	False	14.0	-165.57142857142858	241.26562548530686
P78371	False	415.0	-619.6939759036145	353.7342959516153
P78380	False	17.0	-379.6470588235294	469.0172380096205
P78381	False	13.0	-347.0	354.6723298179061
P78382	False	39.0	-154.30769230769232	164.37171037498405
P78383	False	21.0	-297.3333333333333	566.7605804531182
P78385	False	47.0	-239.08510638297872	205.75805144787648
P78386	False	56.0	-310.44642857142856	400.0731593651188
P78395	False	67.0	-360.7014925373134	357.1945000882498
P78396	False	86.0	-320.6860465116279	253.0159137208524
P78406	False	163.0	-450.79754601226995	406.5233889468712
P78410	False	10.0	-112.8	149.01463015422343
P78411	False	21.0	-54.0	15.952309879017223
P78412	False	31.0	-120.96774193548387	140.31542436331077
P78413	False	8.0	-188.75	319.53159076998946
P78414	False	2.0	-1181.5	757.5
P78415	False	3.0	-623.3333333333334	296.71235603227285
P78417	False	73.0	-315.6986301369863	470.0313800346755
P78423	False	30.0	-206.23333333333332	308.9579996626654
P78424	False	148.0	-255.20945945945945	190.72515435860373
P78426	False	3.0	-231.66666666666666	195.07662312252816
P78451	False	1.0	-417.0	0.0
P78504	False	26.0	-330.15384615384613	537.3473802863392
P78508	False	24.0	-324.5416666666667	560.9893774370619
P78509	False	12.0	-573.0833333333334	904.2194109039882
P78524	False	16.0	-670.25	490.39289095581313
P78527	False	471.0	-678.8577494692145	353.06333513732307
P78536	False	53.0	-326.811320754717	443.9722095927947
P78537	False	32.0	-302.40625	594.0552825376924
P78539	False	7.0	-357.14285714285717	401.2542580357706
P78540	False	13.0	-301.46153846153845	355.42642111751115
P78543	False	23.0	-293.6521739130435	350.48967096306245
P78545	True	62.0	-320.6774193548387	367.8157311355234
P78549	True	28.0	-625.8214285714286	727.8649822583576
P78552	False	12.0	-227.33333333333334	521.8557165432692
P78556	False	32.0	-158.1875	259.0158582862254
P78559	False	51.0	-470.2156862745098	596.6753416082757
P78560	False	26.0	-309.5	583.441991711522
P78562	False	3.0	-18.666666666666668	14.83988619303471
P78563	False	44.0	-430.84090909090907	585.3241504104533
P79483	False	19.0	-305.2105263157895	335.9223874878131
P79522	False	41.0	-282.1707317073171	344.49417867848945
P80075	False	38.0	-66.97368421052632	81.2606225743037
P80098	False	25.0	-186.88	392.9119310990696
P80108	False	9.0	-154.11111111111111	181.92027829332545
P80162	False	17.0	-47.76470588235294	59.54190754691405
P80188	False	87.0	-206.45977011494253	286.91982157693513
P80192	False	14.0	-609.8571428571429	674.1187747340816
P80217	False	27.0	-260.74074074074076	174.91534303508348
P80294	False	4.0	-779.0	1257.798672284241
P80297	False	10.0	-389.3	532.5626817568051
P80303	False	50.0	-302.36	411.90512305626885
P80365	False	7.0	-625.5714285714286	577.6469156705274
P80370	False	74.0	-182.8783783783784	219.1487803089122
P80404	False	46.0	-193.32608695652175	270.4971312511889
P80511	False	5.0	-307.6	494.211938342246
P80723	False	95.0	-531.9473684210526	491.84767364705726
P80748	False	4.0	-646.25	337.6746770191688
P81133	False	4.0	-374.75	360.3591090842578
P81172	False	4.0	-115.75	72.08805379534115
P81274	False	26.0	-285.03846153846155	468.5627353751561
P81277	False	1.0	0.0	0.0
P81408	False	93.0	-200.247311827957	191.0556781940623
P81534	False	16.0	-108.0625	105.11152930934837
P81605	False	128.0	-533.7265625	489.66791544824906
P81877	False	37.0	-171.72972972972974	192.83092281016246
P82094	False	29.0	-482.41379310344826	720.7749429818159
P82251	False	5.0	-477.4	264.0981635680188
P82279	False	13.0	-148.92307692307693	73.92663883198047
P82650	False	211.0	-500.26066350710903	469.4063542597873
P82663	False	145.0	-402.8965517241379	463.9092468343935
P82664	False	142.0	-387.48591549295776	404.42610592509897
P82673	False	204.0	-436.8921568627451	449.32488370326854
P82675	False	170.0	-406.2	469.35421967785885
P82909	False	80.0	-287.5	161.3617054942095
P82912	False	149.0	-336.0738255033557	350.057370062437
P82914	False	90.0	-432.97777777777776	540.0418909220074
P82921	False	73.0	-468.90410958904107	477.9910919208788
P82930	False	206.0	-433.4514563106796	456.540138573759
P82932	False	126.0	-412.93650793650795	487.07946853380156
P82933	False	236.0	-437.4194915254237	432.4532573464697
P82970	False	18.0	-312.77777777777777	479.1318022742983
P82979	False	97.0	-360.7938144329897	353.6035970960484
P82980	False	6.0	-387.1666666666667	347.76448767648617
P82987	False	15.0	-239.33333333333334	145.50906806412064
P83105	False	189.0	-329.65608465608466	148.2322403060534
P83110	False	22.0	-388.95454545454544	297.7673706516437
P83111	False	159.0	-401.4339622641509	439.76621187935245
P83369	False	34.0	-404.94117647058823	635.4982732968846
P83436	False	36.0	-281.69444444444446	423.0470041814663
P83731	False	265.0	-449.6679245283019	437.222816893942
P83876	False	42.0	-375.3333333333333	473.85625038796945
P83881	False	63.0	-606.2539682539683	485.98177404762333
P83916	False	178.0	-434.75280898876406	449.46835713445194
P84022	True	423.0	-560.5271867612294	291.6745953830215
P84074	False	22.0	-165.22727272727272	261.0980191802203
P84077	False	152.0	-399.55263157894734	424.6325158836831
P84085	False	94.0	-415.8936170212766	534.6510587664711
P84090	False	134.0	-562.1194029850747	460.7862042655298
P84095	False	43.0	-506.5581395348837	666.89012038439
P84098	False	252.0	-444.8492063492063	466.27054731456167
P84101	False	23.0	-273.1304347826087	241.1121522098984
P84103	True	243.0	-551.0946502057614	425.5415664611326
P84157	False	17.0	-464.47058823529414	516.1175330857086
P84243	True	198.0	-405.3888888888889	318.1606310486426
P84550	False	1.0	-195.0	0.0
P84996	False	131.0	-469.74045801526717	490.99939503058545
P85037	False	125.0	-409.752	525.8740937677003
P85298	False	14.0	-236.78571428571428	421.22833620791675
P85299	False	29.0	-416.6551724137931	348.82060163989536
P86397	False	1.0	-730.0	0.0
P86452	False	3.0	-1712.0	1186.9827294447043
P86478	False	102.0	-185.55882352941177	170.9537590000962
P86479	False	98.0	-168.62244897959184	165.01369858449058
P86480	False	92.0	-166.41304347826087	169.9528804374851
P86481	False	90.0	-166.43333333333334	171.28306979967402
P86496	False	99.0	-170.34343434343435	164.48991628030655
P86790	False	15.0	-358.3333333333333	665.0855249932564
P86791	False	16.0	-188.25	199.66049308764116
P87889	False	1.0	-117.0	0.0
P98066	False	28.0	-130.78571428571428	276.2297642417653
P98073	False	4.0	-373.25	592.6180789513597
P98077	False	17.0	-503.47058823529414	609.1213650580993
P98082	False	109.0	-384.3669724770642	387.76167040802665
