idx	rho	beta	gamma	method	metric	perf
5	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0946326704490284
5	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
5	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
5	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09285669449877754
5	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
5	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1025826583401534
5	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
5	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10760523465565111
5	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
5	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10686229928946223
5	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
5	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0971988588749366
5	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
5	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
5	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09419996304850319
5	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
5	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10572257603637852
5	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
5	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11097656804302825
5	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
5	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
5	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11021553134478645
5	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
5	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09894309302231888
5	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
5	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
5	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09574637319760894
5	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
5	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
5	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11025884823998802
5	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
5	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
5	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11505434224190855
5	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
5	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
5	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11231489649418867
5	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
5	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
5	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09835594297015873
5	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
5	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
5	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0938637384792049
5	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
5	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
5	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11105098239255097
5	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
5	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
5	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11502232776611278
5	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
5	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
5	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1106461317963126
5	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
5	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
5	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09565268295237367
6	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
6	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
6	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09133836112095502
6	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
6	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
6	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10091203376772986
6	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
6	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
6	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10558163612044696
6	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
6	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
6	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10614951402005536
6	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
6	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
6	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09809638318108141
6	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
6	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
6	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09295713726324478
6	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
6	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
6	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10412976959625142
6	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
6	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
6	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10956097750352889
6	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
6	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
6	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11008078799859608
6	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
6	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
6	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10135314307823493
6	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
6	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
6	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09479159891222641
6	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
6	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
6	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10772213307663411
6	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
6	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
6	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11420133403976208
6	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
6	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.265
6	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1143859502249784
6	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
6	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.25
6	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.1049745089370353
6	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
6	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
6	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09676426746769895
6	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
6	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
6	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11257707823216076
6	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
6	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.275
6	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11965819614176557
6	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
6	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.275
6	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.11881538469723577
6	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
6	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
6	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.10782553159173987
6	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
6	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
6	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09647941572510085
6	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
6	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
6	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.11671959641678628
6	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.33
6	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.27
6	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.12481911263026343
6	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.34
6	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.28
6	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1217451466029636
6	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
6	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.245
6	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.1067213920632093
7	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.17
7	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
7	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08660324292420926
7	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
7	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
7	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.093413249824691
7	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
7	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
7	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09601600485058116
7	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
7	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09449792984162675
7	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
7	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
7	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08498202741846513
7	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.17
7	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
7	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08804904820681643
7	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
7	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
7	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09602361145920962
7	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
7	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09912842404317941
7	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
7	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
7	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09793877731851067
7	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
7	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
7	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0875725916237913
7	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.17
7	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
7	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08982378604647258
7	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
7	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
7	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09940378853209454
7	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
7	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10319359448437895
7	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
7	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
7	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10166433250005247
7	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
7	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
7	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09082284563147881
7	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
7	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.16
7	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09095404414697204
7	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
7	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1036629359177221
7	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
7	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
7	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10756049972665488
7	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
7	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
7	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10475592754870273
7	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
7	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09196528113353553
7	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
7	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.135
7	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08905276354149516
7	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
7	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
7	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10444093402059232
7	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
7	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
7	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10848841731057057
7	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
7	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
7	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10485544041152725
7	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
7	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
7	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09096216759936891
8	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
8	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
8	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08613346518799576
8	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
8	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
8	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09238713054479368
8	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
8	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
8	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09539858086842985
8	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
8	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
8	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09413093712892882
8	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
8	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
8	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08524551734115093
8	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.18
8	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.175
8	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08755932969121585
8	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
8	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
8	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09490847725711944
8	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
8	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
8	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09829623293884307
8	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
8	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
8	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09712199063973802
8	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
8	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
8	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08762204305050447
8	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
8	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.17
8	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08935435179742768
8	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
8	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
8	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09871054280077997
8	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
8	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
8	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10236758959037724
8	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
8	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
8	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10076495625183167
8	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
8	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
8	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09041721057090091
8	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
8	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
8	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0910183533723175
8	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
8	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
8	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10319664514290497
8	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
8	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
8	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1068861310238069
8	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
8	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
8	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.1038530389213109
8	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
8	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
8	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09137674875182891
8	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
8	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.155
8	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09403184162417784
8	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
8	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
8	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10960984070935206
8	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
8	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
8	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11244090165387442
8	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
8	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
8	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10631988950168293
8	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
8	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
8	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.09026689662638016
9	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
9	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.165
9	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08938706497005289
